iter	AUC:type=Mu	MultiClass	Accuracy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5
590	0.9666320868	0.885163578	0.6666666667	0	0.4054054054	0.7008343266	0.7139784946	0.5714285714	0.04081632653
591	0.9667810535	0.8846244282	0.6666666667	0	0.4054054054	0.7008343266	0.7144906743	0.5701149425	0.04081632653
592	0.9668082443	0.8843868638	0.6659513591	0	0.4054054054	0.7008343266	0.7130559541	0.5701149425	0.04081632653
593	0.9668381514	0.884083108	0.6666666667	0	0.4054054054	0.7008343266	0.7144906743	0.5701149425	0.04081632653
594	0.9668481915	0.8838191951	0.6666666667	0	0.4054054054	0.7008343266	0.7144906743	0.5701149425	0.04081632653
595	0.9668680341	0.8835597526	0.6666666667	0	0.4054054054	0.7008343266	0.7144906743	0.5701149425	0.04081632653
596	0.9669350595	0.8832623327	0.6666666667	0	0.4054054054	0.7008343266	0.7139784946	0.5714285714	0.04081632653
597	0.9669853599	0.8829313699	0.6666666667	0	0.4054054054	0.7008343266	0.7139784946	0.5714285714	0.04081632653
598	0.9671018228	0.8825249774	0.6666666667	0	0.4054054054	0.7008343266	0.7134670487	0.5727482679	0.04081632653
599	0.9671319259	0.8822018167	0.6673819742	0	0.4054054054	0.7008343266	0.7139784946	0.5760368664	0.04081632653
600	0.9672103444	0.881882659	0.6680972818	0	0.4054054054	0.7008343266	0.7150035894	0.5779816514	0.04081632653
601	0.9673398212	0.8813772453	0.6680972818	0	0.4054054054	0.7008343266	0.7150035894	0.5779816514	0.04081632653
602	0.96741891	0.8808479616	0.6680972818	0	0.4054054054	0.7008343266	0.7144906743	0.5793103448	0.04081632653
603	0.9675082869	0.8804478623	0.6680972818	0	0.4054054054	0.7008343266	0.7144906743	0.5793103448	0.04081632653
604	0.9676218605	0.8798034256	0.6688125894	0	0.4054054054	0.7008343266	0.7150035894	0.5825688073	0.04081632653
605	0.9676677887	0.8794912813	0.6688125894	0	0.4054054054	0.7008343266	0.7150035894	0.5825688073	0.04081632653
606	0.967750723	0.8790712749	0.6688125894	0	0.4054054054	0.7008343266	0.7150035894	0.5825688073	0.04081632653
607	0.9677755213	0.8787090863	0.6688125894	0	0.4054054054	0.7008343266	0.7150035894	0.5825688073	0.04081632653
608	0.9679046712	0.8784148418	0.6688125894	0	0.4054054054	0.7008343266	0.7150035894	0.5825688073	0.04081632653
609	0.9680052886	0.8780513509	0.669527897	0	0.4054054054	0.7016706444	0.7164393396	0.5812356979	0.04081632653
610	0.9680012675	0.8778206827	0.669527897	0	0.4054054054	0.7016706444	0.7164393396	0.5812356979	0.04081632653
611	0.9680501848	0.8774925791	0.6702432046	0	0.4054054054	0.7016706444	0.716954023	0.5844748858	0.04081632653
612	0.968050806	0.8771760851	0.6702432046	0	0.4054054054	0.7016706444	0.716954023	0.5844748858	0.04081632653
613	0.9680978963	0.8768581686	0.6702432046	0	0.4054054054	0.7016706444	0.716954023	0.5844748858	0.04081632653
614	0.9681089834	0.8764530062	0.6702432046	0	0.4054054054	0.7016706444	0.716954023	0.5844748858	0.04081632653
615	0.9681621928	0.8760850192	0.6702432046	0	0.4054054054	0.7025089606	0.7173601148	0.5812356979	0.04081632653
616	0.9682205783	0.8758588152	0.6716738197	0	0.4054054054	0.7040572792	0.718907261	0.583143508	0.04081632653
617	0.9684444267	0.8756371471	0.6716738197	0	0.4054054054	0.7040572792	0.7194244604	0.5818181818	0.04081632653
618	0.9684833313	0.8752329491	0.6716738197	0	0.4054054054	0.7040572792	0.7194244604	0.5818181818	0.04081632653
619	0.9685585934	0.8748787873	0.6716738197	0	0.4054054054	0.7040572792	0.718907261	0.583143508	0.04081632653
620	0.9685957292	0.8744990505	0.6709585122	0	0.4054054054	0.7025089606	0.718907261	0.5818181818	0.04081632653
621	0.9686261197	0.8741985878	0.6709585122	0	0.4054054054	0.7025089606	0.7183908046	0.583143508	0.04081632653
622	0.9686465054	0.8740736745	0.6709585122	0	0.4054054054	0.7025089606	0.7183908046	0.583143508	0.04081632653
623	0.9687155951	0.873786997	0.6702432046	0	0.4054054054	0.7025089606	0.7178750897	0.5799086758	0.04081632653
624	0.9687954323	0.8733506014	0.6702432046	0	0.4054054054	0.7025089606	0.7173601148	0.5812356979	0.04081632653
625	0.9688482985	0.8729519079	0.6716738197	0	0.4054054054	0.7040572792	0.7183908046	0.5844748858	0.04081632653
626	0.9688829471	0.8726799701	0.6716738197	0	0.4054054054	0.7040572792	0.7183908046	0.5844748858	0.04081632653
627	0.9689605872	0.8722508222	0.6709585122	0	0.4054054054	0.7016706444	0.7183908046	0.5844748858	0.04081632653
628	0.9690047449	0.8719596621	0.6716738197	0	0.4054054054	0.7032181168	0.718907261	0.5844748858	0.04081632653
629	0.9690851068	0.8715309587	0.6716738197	0	0.4054054054	0.7032181168	0.718907261	0.5844748858	0.04081632653
630	0.969147645	0.8710600373	0.6716738197	0	0.4054054054	0.7032181168	0.718907261	0.5844748858	0.04081632653
631	0.9691821665	0.8707220833	0.6716738197	0	0.4054054054	0.7032181168	0.7194244604	0.583143508	0.04081632653
632	0.9691895517	0.8704546272	0.6716738197	0	0.4054054054	0.7032181168	0.7194244604	0.583143508	0.04081632653
633	0.9692866603	0.8700079476	0.6723891273	0	0.4054054054	0.7047619048	0.7199424046	0.583143508	0.04081632653
634	0.969371577	0.8696345281	0.6723891273	0	0.4054054054	0.7047619048	0.7199424046	0.583143508	0.04081632653
635	0.9694614942	0.8692102495	0.6723891273	0	0.4054054054	0.7047619048	0.7199424046	0.583143508	0.04081632653
636	0.9694956422	0.8689192697	0.6723891273	0	0.4054054054	0.7047619048	0.7199424046	0.583143508	0.04081632653
637	0.9695835957	0.8685696758	0.6723891273	0	0.4054054054	0.7047619048	0.7199424046	0.583143508	0.04081632653
638	0.9697131445	0.8681578966	0.6723891273	0	0.4054054054	0.7047619048	0.7199424046	0.583143508	0.04081632653
639	0.9697710477	0.8677376672	0.6738197425	0	0.4054054054	0.7063020214	0.7209805335	0.5863636364	0.04081632653
640	0.9699092767	0.8672795969	0.6738197425	0	0.4054054054	0.7047619048	0.7209805335	0.589569161	0.04081632653
641	0.9699705548	0.8667498689	0.6759656652	0	0.4054054054	0.7078384798	0.7225433526	0.592760181	0.04081632653
642	0.9700238431	0.8665195359	0.6759656652	0	0.4054054054	0.7078384798	0.7225433526	0.592760181	0.04081632653
643	0.9701034296	0.8659748091	0.6766809728	0	0.4054054054	0.7078384798	0.723065799	0.5959367946	0.04081632653
644	0.9701722627	0.8656194512	0.6766809728	0	0.4054054054	0.7078384798	0.723065799	0.5959367946	0.04081632653
645	0.9701921979	0.8653638197	0.6766809728	0	0.4054054054	0.7078384798	0.723065799	0.5959367946	0.04081632653
646	0.9702193713	0.8651650947	0.6766809728	0	0.4054054054	0.7078384798	0.723065799	0.5959367946	0.04081632653
647	0.970278913	0.864862198	0.6766809728	0	0.4054054054	0.7078384798	0.723065799	0.5959367946	0.04081632653
648	0.9703509174	0.8645618708	0.6766809728	0	0.4054054054	0.7078384798	0.723065799	0.5959367946	0.04081632653
649	0.9703747565	0.8643145408	0.6766809728	0	0.4054054054	0.7078384798	0.723065799	0.5959367946	0.04081632653
650	0.9704260316	0.8639787782	0.6759656652	0	0.4054054054	0.7063020214	0.7225433526	0.5959367946	0.04081632653
651	0.9705102354	0.8636988517	0.6759656652	0	0.4054054054	0.7063020214	0.7225433526	0.5959367946	0.04081632653
652	0.9705620673	0.8633394409	0.6766809728	0	0.4054054054	0.7078384798	0.723065799	0.5959367946	0.04081632653
653	0.9705892558	0.8630818835	0.6759656652	0	0.4054054054	0.7063020214	0.7225433526	0.5959367946	0.04081632653
654	0.9706122757	0.8628482563	0.6759656652	0	0.4054054054	0.7063020214	0.7225433526	0.5959367946	0.04081632653
655	0.9706442745	0.862537442	0.6759656652	0	0.4054054054	0.7063020214	0.7225433526	0.5959367946	0.04081632653
656	0.9706161812	0.8622368066	0.6766809728	0	0.4054054054	0.7078384798	0.723065799	0.5959367946	0.04081632653
657	0.9706805372	0.8618537026	0.6766809728	0	0.4054054054	0.7078384798	0.723065799	0.5959367946	0.04081632653
658	0.9707500917	0.8615266539	0.6766809728	0	0.4054054054	0.7078384798	0.723065799	0.5959367946	0.04081632653
659	0.9707815303	0.8612152502	0.6766809728	0	0.4054054054	0.7078384798	0.723065799	0.5959367946	0.04081632653
660	0.9708519738	0.8608571373	0.6766809728	0	0.4054054054	0.7078384798	0.723065799	0.5959367946	0.04081632653
661	0.9709321374	0.8605981452	0.6773962804	0	0.4054054054	0.7078384798	0.7235890014	0.5990990991	0.04081632653
662	0.9710273033	0.8601646826	0.678111588	0	0.4054054054	0.7086801427	0.7245119306	0.5990990991	0.04081632653
663	0.9710926903	0.8597968249	0.6766809728	0	0.4054054054	0.7078384798	0.723065799	0.5959367946	0.04081632653
664	0.9711291371	0.8593374121	0.678111588	0	0.4054054054	0.709371293	0.7241129616	0.5990990991	0.04081632653
665	0.9711767351	0.8589932846	0.6788268956	0	0.4054054054	0.7109004739	0.7251631617	0.597752809	0.04081632653
666	0.9711992132	0.8586160589	0.678111588	0	0.4054054054	0.7109004739	0.7246376812	0.5945945946	0.04081632653
667	0.9712467473	0.8583480721	0.6788268956	0	0.4054054054	0.7117437722	0.7250361795	0.5959367946	0.04081632653
668	0.9712591752	0.8580883355	0.6788268956	0	0.4054054054	0.7117437722	0.7250361795	0.5959367946	0.04081632653
669	0.971288304	0.8578398595	0.6788268956	0	0.4054054054	0.7117437722	0.7255611875	0.5945945946	0.04081632653
670	0.9713624795	0.8575801664	0.6795422031	0	0.4054054054	0.7117437722	0.7260869565	0.597752809	0.04081632653
671	0.9714124145	0.8572357545	0.6809728183	0	0.4054054054	0.7125890736	0.7275362319	0.600896861	0.04081632653
672	0.971466168	0.8568868845	0.6816881259	0	0.4054054054	0.7141162515	0.7280638144	0.600896861	0.04081632653
673	0.9714832933	0.8565298498	0.6809728183	0	0.4054054054	0.7132701422	0.7271407837	0.600896861	0.04081632653
674	0.9715572453	0.8561802952	0.6824034335	0	0.4054054054	0.7149643705	0.7289855072	0.600896861	0.04081632653
675	0.9716499374	0.8556397233	0.6838340486	0	0.4266666667	0.7141162515	0.7296511628	0.6071428571	0.04081632653
676	0.97171791	0.8552937798	0.6845493562	0	0.4266666667	0.7141162515	0.730573711	0.6085011186	0.04081632653
677	0.9720595179	0.8549267024	0.6852646638	0	0.4266666667	0.7156398104	0.7311046512	0.6085011186	0.04081632653
678	0.9721022638	0.8546179319	0.6859799714	0	0.4266666667	0.7156398104	0.7316363636	0.6116071429	0.04081632653
679	0.9721425768	0.8543039506	0.686695279	0	0.4266666667	0.7164887307	0.7325581395	0.6116071429	0.04081632653
680	0.9721467417	0.8540126622	0.686695279	0	0.4266666667	0.7164887307	0.7325581395	0.6116071429	0.04081632653
681	0.9721478755	0.8538377006	0.686695279	0	0.4266666667	0.7164887307	0.7325581395	0.6116071429	0.04081632653
682	0.9722604652	0.853325119	0.686695279	0	0.4266666667	0.7171597633	0.7321688501	0.6116071429	0.04081632653
683	0.9723196556	0.8527596775	0.6852646638	0	0.4266666667	0.7156398104	0.730713246	0.6102449889	0.04081632653
684	0.9723922131	0.8524126306	0.6859799714	0	0.4266666667	0.7178276269	0.7308533917	0.6102449889	0.04081632653
685	0.9724237868	0.8520566709	0.6859799714	0	0.4266666667	0.7171597633	0.7312454479	0.6102449889	0.04081632653
686	0.9724700015	0.8516723542	0.686695279	0	0.4266666667	0.7178276269	0.7327021122	0.6085011186	0.04081632653
687	0.9725414353	0.8511974867	0.686695279	0	0.4266666667	0.7169811321	0.7323121809	0.6116071429	0.04081632653
688	0.9725920695	0.8508241436	0.6881258941	0	0.4266666667	0.7193396226	0.7337709701	0.6116071429	0.04081632653
689	0.9726861809	0.8502980829	0.6881258941	0	0.4266666667	0.7186761229	0.7341587764	0.6116071429	0.04081632653
690	0.9727183552	0.8500358331	0.686695279	0	0.4266666667	0.7169811321	0.7323121809	0.6116071429	0.04081632653
691	0.9727616171	0.8496510532	0.6874105866	0	0.4266666667	0.7178276269	0.7332361516	0.6116071429	0.04081632653
692	0.9728583243	0.8491175519	0.6874105866	0	0.4266666667	0.7169811321	0.7323121809	0.6129753915	0.08
693	0.9729121656	0.8488297658	0.6881258941	0	0.4266666667	0.7178276269	0.7332361516	0.6129753915	0.08
694	0.9729321334	0.8485658089	0.6881258941	0	0.4266666667	0.7193396226	0.7328467153	0.6116071429	0.08
695	0.9729712305	0.8483324627	0.6881258941	0	0.4266666667	0.7186761229	0.7332361516	0.6116071429	0.08
696	0.9729872554	0.8481549365	0.6874105866	0	0.4266666667	0.7171597633	0.7327021122	0.6116071429	0.08
697	0.9730258942	0.8478097542	0.6888412017	0	0.4266666667	0.7186761229	0.7341587764	0.6129753915	0.08
698	0.9730539276	0.8474443728	0.6895565093	0	0.4266666667	0.7186761229	0.7346938776	0.6160714286	0.08
699	0.973093796	0.8471556152	0.6895565093	0	0.4266666667	0.7186761229	0.7346938776	0.6160714286	0.08
700	0.9731093993	0.8468311131	0.6895565093	0	0.4266666667	0.7186761229	0.7346938776	0.6160714286	0.08
701	0.9730891369	0.8465236097	0.6902718169	0	0.4266666667	0.720188902	0.7352297593	0.6160714286	0.08
702	0.9731078785	0.8462419332	0.6902718169	0	0.4266666667	0.720188902	0.7352297593	0.6160714286	0.08
703	0.9731351044	0.8459185717	0.6902718169	0	0.4266666667	0.7186761229	0.7352297593	0.6160714286	0.1176470588
704	0.9732212344	0.8453966438	0.6909871245	0	0.4266666667	0.720188902	0.7357664234	0.6160714286	0.1176470588
705	0.9732929061	0.8449438452	0.6909871245	0	0.4266666667	0.720188902	0.7357664234	0.6160714286	0.1176470588
706	0.9733373781	0.8445628029	0.6909871245	0	0.4266666667	0.720188902	0.7357664234	0.6160714286	0.1176470588
707	0.9733536153	0.8444650367	0.6909871245	0	0.4266666667	0.720188902	0.7357664234	0.6160714286	0.1176470588
708	0.973379074	0.8442008138	0.6909871245	0	0.4266666667	0.720188902	0.7357664234	0.6160714286	0.1176470588
709	0.9734531518	0.8437748475	0.6909871245	0	0.4266666667	0.720188902	0.7357664234	0.6160714286	0.1176470588
710	0.9735200571	0.843412986	0.6902718169	0	0.4266666667	0.7186761229	0.7352297593	0.6160714286	0.1176470588
711	0.9735510097	0.8430403185	0.6902718169	0	0.4266666667	0.7186761229	0.7352297593	0.6160714286	0.1176470588
712	0.9735769033	0.8427900186	0.6902718169	0	0.4266666667	0.7186761229	0.7352297593	0.6160714286	0.1176470588
713	0.9736916792	0.8422596885	0.6909871245	0	0.4266666667	0.720188902	0.7357664234	0.6160714286	0.1176470588
714	0.973727405	0.8420622489	0.691702432	0	0.4473684211	0.7210401891	0.7357664234	0.6160714286	0.1176470588
715	0.9737429501	0.8419197195	0.6909871245	0	0.4266666667	0.720188902	0.7357664234	0.6160714286	0.1176470588
716	0.9737762552	0.8415708069	0.691702432	0	0.4473684211	0.7210401891	0.7357664234	0.6160714286	0.1176470588
717	0.9738283993	0.841140405	0.691702432	0	0.4473684211	0.7210401891	0.7357664234	0.6160714286	0.1176470588
718	0.9738759173	0.840834071	0.6924177396	0	0.4473684211	0.7210401891	0.7366885485	0.6174496644	0.1176470588
719	0.9739601333	0.8404304951	0.6924177396	0	0.4473684211	0.7210401891	0.7366885485	0.6174496644	0.1176470588
720	0.9739831186	0.8401959648	0.6924177396	0	0.4473684211	0.7210401891	0.7366885485	0.6174496644	0.1176470588
721	0.9741142096	0.8396730607	0.6931330472	0	0.4473684211	0.7218934911	0.7376093294	0.6174496644	0.1176470588
722	0.9741342686	0.8393160668	0.6938483548	0	0.4473684211	0.7218934911	0.7376093294	0.6188340807	0.1538461538
723	0.9742266503	0.8389944472	0.6931330472	0	0.4473684211	0.7218934911	0.7376093294	0.6174496644	0.1176470588
724	0.9742686437	0.8386440434	0.6924177396	0	0.4473684211	0.7218934911	0.7366885485	0.6160714286	0.1176470588
725	0.9743110197	0.8383214633	0.6931330472	0	0.4473684211	0.7218934911	0.7366885485	0.6174496644	0.1538461538
726	0.9743768036	0.8379185512	0.6931330472	0	0.4473684211	0.7218934911	0.7366885485	0.6174496644	0.1538461538
727	0.9744391331	0.8376325581	0.6938483548	0	0.4473684211	0.7218934911	0.7376093294	0.6188340807	0.1538461538
728	0.9744824475	0.8373303067	0.6945636624	0	0.4675324675	0.7227488152	0.7376093294	0.6188340807	0.1538461538
729	0.9745347103	0.8369398958	0.6945636624	0	0.4675324675	0.7227488152	0.7376093294	0.6188340807	0.1538461538
730	0.974612563	0.8365204239	0.69527897	0	0.4675324675	0.724260355	0.7381473377	0.6188340807	0.1538461538
731	0.9746734536	0.8360785171	0.6945636624	0	0.4675324675	0.7227488152	0.7376093294	0.6188340807	0.1538461538
732	0.9747754809	0.8356299997	0.69527897	0	0.4675324675	0.724260355	0.7381473377	0.6188340807	0.1538461538
733	0.9748654903	0.83509392	0.6959942775	0	0.4675324675	0.7234042553	0.7392257122	0.6219239374	0.1538461538
734	0.9748629139	0.8349109777	0.6967095851	0	0.4675324675	0.7234042553	0.7401459854	0.6233183857	0.1538461538
735	0.9749544129	0.8345477851	0.6967095851	0	0.4675324675	0.7234042553	0.7401459854	0.6233183857	0.1538461538
736	0.9750155266	0.8340137461	0.6967095851	0	0.4675324675	0.7234042553	0.7401459854	0.6233183857	0.1538461538
737	0.9750635518	0.8336874448	0.6967095851	0	0.4675324675	0.7234042553	0.7401459854	0.6233183857	0.1538461538
738	0.9751100181	0.8332791624	0.6967095851	0	0.4675324675	0.7234042553	0.7401459854	0.6233183857	0.1538461538
739	0.9751866815	0.8329941841	0.6974248927	0	0.4871794872	0.724260355	0.7401459854	0.6233183857	0.1538461538
740	0.9752699576	0.832528071	0.6974248927	0	0.4871794872	0.724260355	0.7401459854	0.6233183857	0.1538461538
741	0.9752972314	0.8322199581	0.6974248927	0	0.4871794872	0.724260355	0.7401459854	0.6233183857	0.1538461538
742	0.9753439289	0.8318297306	0.6974248927	0	0.4871794872	0.724260355	0.7401459854	0.6233183857	0.1538461538
743	0.9754516463	0.8313880306	0.6981402003	0	0.4871794872	0.724260355	0.7406866326	0.6263982103	0.1538461538
744	0.9754987834	0.8311219986	0.6981402003	0	0.4871794872	0.724260355	0.7406866326	0.6263982103	0.1538461538
745	0.9755358009	0.8308247106	0.6981402003	0	0.4871794872	0.724260355	0.7406866326	0.6263982103	0.1538461538
746	0.9756090396	0.8304831091	0.6981402003	0	0.4871794872	0.724260355	0.7406866326	0.6263982103	0.1538461538
747	0.9756365102	0.830270727	0.6981402003	0	0.4871794872	0.724260355	0.7406866326	0.6263982103	0.1538461538
748	0.9756977664	0.8298490941	0.6981402003	0	0.4871794872	0.724260355	0.7406866326	0.6263982103	0.1538461538
749	0.9757511926	0.8294279281	0.6988555079	0	0.4871794872	0.724260355	0.7412280702	0.6294642857	0.1538461538
750	0.9757926014	0.8290980077	0.6988555079	0	0.4871794872	0.724260355	0.7412280702	0.6294642857	0.1538461538
751	0.9758433089	0.8287351738	0.6988555079	0	0.4871794872	0.724260355	0.7412280702	0.6294642857	0.1538461538
752	0.9758827695	0.8285062656	0.6988555079	0	0.4871794872	0.724260355	0.7412280702	0.6294642857	0.1538461538
753	0.9759093559	0.8281519552	0.6995708155	0	0.4871794872	0.7257683215	0.7417702999	0.6294642857	0.1538461538
754	0.9759292323	0.8279795048	0.6995708155	0	0.4871794872	0.7257683215	0.7417702999	0.6294642857	0.1538461538
755	0.9759717595	0.8276902034	0.6995708155	0	0.4871794872	0.7257683215	0.7417702999	0.6294642857	0.1538461538
756	0.975970805	0.8273813157	0.6995708155	0	0.4871794872	0.7257683215	0.7417702999	0.6294642857	0.1538461538
757	0.97603538	0.82702558	0.6995708155	0	0.4871794872	0.7257683215	0.7417702999	0.6294642857	0.1538461538
758	0.9760914039	0.826677974	0.700286123	0	0.4871794872	0.7257683215	0.7423133236	0.6325167038	0.1538461538
759	0.9761295241	0.8264194943	0.700286123	0	0.4871794872	0.7257683215	0.7423133236	0.6325167038	0.1538461538
760	0.9761525804	0.8260245829	0.7010014306	0	0.4871794872	0.7257683215	0.7428571429	0.6355555556	0.1538461538
761	0.9762192927	0.8257270501	0.7010014306	0	0.4871794872	0.7257683215	0.7428571429	0.6355555556	0.1538461538
762	0.976231151	0.8254561905	0.7010014306	0	0.4871794872	0.7257683215	0.7428571429	0.6355555556	0.1538461538
763	0.9763284612	0.8249353366	0.7010014306	0	0.4871794872	0.7257683215	0.7428571429	0.6355555556	0.1538461538
764	0.9763575753	0.8247117251	0.7010014306	0	0.4871794872	0.7257683215	0.7428571429	0.6355555556	0.1538461538
765	0.9763951377	0.8244516248	0.7010014306	0	0.5063291139	0.7257683215	0.7428571429	0.6325167038	0.1538461538
766	0.9764175383	0.824167879	0.700286123	0	0.4871794872	0.7257683215	0.7423133236	0.6325167038	0.1538461538
767	0.976434108	0.8238108778	0.700286123	0	0.4871794872	0.7257683215	0.7423133236	0.6325167038	0.1538461538
768	0.976459408	0.8236213321	0.7010014306	0	0.5063291139	0.7257683215	0.7428571429	0.6325167038	0.1538461538
769	0.9765207985	0.8231959795	0.7010014306	0	0.5063291139	0.7257683215	0.7428571429	0.6325167038	0.1538461538
770	0.9765776917	0.8229339709	0.7010014306	0	0.5063291139	0.7257683215	0.7428571429	0.6325167038	0.1538461538
771	0.9765804483	0.8228438265	0.7010014306	0	0.5063291139	0.7257683215	0.7428571429	0.6325167038	0.1538461538
772	0.9766521733	0.8224055362	0.7010014306	0	0.5063291139	0.7257683215	0.7428571429	0.6325167038	0.1538461538
773	0.976684441	0.8221020993	0.7010014306	0	0.5063291139	0.7257683215	0.7428571429	0.6325167038	0.1538461538
774	0.976731196	0.8216331343	0.7017167382	0	0.5063291139	0.7257683215	0.7434017595	0.6355555556	0.1538461538
775	0.9767946437	0.8213584804	0.7017167382	0	0.5063291139	0.7257683215	0.7434017595	0.6355555556	0.1538461538
776	0.9768274411	0.821046938	0.7017167382	0	0.5063291139	0.7257683215	0.7434017595	0.6355555556	0.1538461538
777	0.9768483601	0.8207478014	0.7010014306	0	0.5063291139	0.7257683215	0.7424798239	0.6341463415	0.1538461538
778	0.9769191289	0.8203451454	0.7010014306	0	0.5063291139	0.7257683215	0.7424798239	0.6341463415	0.1538461538
779	0.9769900604	0.8199137784	0.7010014306	0	0.5063291139	0.7257683215	0.7424798239	0.6341463415	0.1538461538
780	0.9770995179	0.8195453232	0.7010014306	0	0.5063291139	0.7257683215	0.7424798239	0.6341463415	0.1538461538
781	0.9771650383	0.8191491611	0.7017167382	0	0.5063291139	0.7266272189	0.7434017595	0.6341463415	0.1538461538
782	0.9771785894	0.8189988044	0.7010014306	0	0.5063291139	0.7257683215	0.7424798239	0.6341463415	0.1538461538
783	0.977251671	0.818618604	0.7010014306	0	0.5063291139	0.7257683215	0.7424798239	0.6341463415	0.1538461538
784	0.9772759348	0.8183002199	0.7017167382	0	0.5063291139	0.7257683215	0.7424798239	0.6355555556	0.1886792453
785	0.9773067475	0.8178857466	0.7031473534	0	0.5063291139	0.7257683215	0.7439471753	0.64	0.1886792453
786	0.9773889314	0.8175823947	0.7024320458	0	0.5063291139	0.7257683215	0.7439471753	0.6355555556	0.1886792453
787	0.9774506798	0.8171129089	0.7031473534	0	0.5063291139	0.7257683215	0.7444933921	0.6385809313	0.1886792453
788	0.9775183977	0.8166204612	0.7024320458	0	0.5063291139	0.7257683215	0.7435709037	0.6371681416	0.1886792453
789	0.9775423291	0.8164191914	0.7031473534	0	0.5063291139	0.7266272189	0.7444933921	0.6371681416	0.1886792453
790	0.9775876614	0.8160750567	0.7031473534	0	0.5063291139	0.7266272189	0.7444933921	0.6371681416	0.1886792453
791	0.9776489696	0.8157648042	0.7031473534	0	0.5063291139	0.7266272189	0.7444933921	0.6371681416	0.1886792453
792	0.9776998869	0.8154116698	0.7038626609	0	0.5063291139	0.7266272189	0.7454145268	0.6385809313	0.1886792453
793	0.97798239	0.8150595055	0.7038626609	0	0.5063291139	0.7266272189	0.7454145268	0.6385809313	0.1886792453
794	0.9779847587	0.8147746542	0.7038626609	0	0.5063291139	0.7257683215	0.7459618209	0.6385809313	0.1886792453
795	0.9780479991	0.8143182877	0.7038626609	0	0.5063291139	0.7257683215	0.7459618209	0.6385809313	0.1886792453
796	0.9780796657	0.8140593022	0.7031473534	0	0.5063291139	0.7249114522	0.7450404115	0.6385809313	0.1886792453
797	0.9780820176	0.813772748	0.7031473534	0	0.5063291139	0.7249114522	0.7450404115	0.6385809313	0.1886792453
798	0.9781413813	0.8134756668	0.7045779685	0	0.5063291139	0.7266272189	0.7468818782	0.6385809313	0.1886792453
799	0.9781763034	0.8131647026	0.7045779685	0	0.5063291139	0.7266272189	0.7468818782	0.6385809313	0.1886792453
800	0.9782388027	0.8128499469	0.7045779685	0	0.5063291139	0.7266272189	0.7468818782	0.6385809313	0.1886792453
801	0.978275682	0.8124953923	0.7045779685	0	0.5063291139	0.7266272189	0.7468818782	0.6385809313	0.1886792453
802	0.9782975724	0.8121811716	0.7045779685	0	0.5063291139	0.7266272189	0.7468818782	0.6385809313	0.1886792453
803	0.9783284762	0.8118605204	0.7038626609	0	0.5063291139	0.7257683215	0.7459618209	0.6385809313	0.1886792453
804	0.9784119446	0.8115270292	0.7045779685	0	0.5063291139	0.7266272189	0.7468818782	0.6385809313	0.1886792453
805	0.9784998265	0.8109019173	0.7052932761	0	0.5063291139	0.7266272189	0.7474302496	0.6415929204	0.1886792453
806	0.9785536411	0.8105540671	0.7052932761	0	0.5063291139	0.7266272189	0.7474302496	0.6415929204	0.1886792453
807	0.9785899346	0.8102619122	0.7052932761	0	0.5063291139	0.7266272189	0.7474302496	0.6415929204	0.1886792453
808	0.9786759683	0.8097430438	0.7060085837	0	0.5063291139	0.7266272189	0.7479794269	0.6445916115	0.1886792453
809	0.978690443	0.8094746765	0.7060085837	0	0.5063291139	0.7266272189	0.7479794269	0.6445916115	0.1886792453
810	0.9787638937	0.8089305802	0.7067238913	0	0.5063291139	0.7266272189	0.7485294118	0.6475770925	0.1886792453
811	0.9788403207	0.8084101341	0.7067238913	0	0.5063291139	0.7266272189	0.7485294118	0.6475770925	0.1886792453
812	0.9790985612	0.8081826812	0.7067238913	0	0.5063291139	0.7266272189	0.7485294118	0.6475770925	0.1886792453
813	0.9792308025	0.8076591857	0.7074391989	0	0.5063291139	0.7281323877	0.749080206	0.6475770925	0.1886792453
814	0.9791900621	0.8074711588	0.7067238913	0	0.5063291139	0.7266272189	0.7485294118	0.6475770925	0.1886792453
815	0.9792360178	0.8071616208	0.7074391989	0	0.5063291139	0.7281323877	0.749080206	0.6475770925	0.1886792453
816	0.9792963556	0.8068059285	0.7067238913	0	0.5063291139	0.7266272189	0.7485294118	0.6475770925	0.1886792453
817	0.9793195794	0.806531386	0.7067238913	0	0.5063291139	0.7266272189	0.7485294118	0.6475770925	0.1886792453
818	0.979358647	0.8061844935	0.7067238913	0	0.5063291139	0.7266272189	0.7485294118	0.6475770925	0.1886792453
819	0.9793599986	0.8059524197	0.7074391989	0	0.5063291139	0.7281323877	0.749080206	0.6475770925	0.1886792453
820	0.9793805762	0.8057033361	0.7074391989	0	0.525	0.7274881517	0.7485294118	0.6475770925	0.1886792453
821	0.9794505657	0.8053279321	0.7074391989	0	0.525	0.7274881517	0.7485294118	0.6475770925	0.1886792453
822	0.9794946185	0.8050582562	0.7081545064	0	0.525	0.7289940828	0.749080206	0.6475770925	0.1886792453
823	0.9795382705	0.8046888674	0.7074391989	0	0.525	0.7274881517	0.7485294118	0.6475770925	0.1886792453
824	0.9795590796	0.804482061	0.7074391989	0	0.525	0.7274881517	0.7485294118	0.6475770925	0.1886792453
