iter	Passed	Remaining
183	787	7772
184	792	7770
185	796	7767
186	800	7762
187	805	7759
188	809	7754
189	813	7750
190	817	7745
191	821	7739
192	826	7734
193	830	7731
194	834	7726
195	838	7720
196	843	7715
197	847	7709
198	851	7704
199	855	7697
200	859	7692
201	863	7687
202	868	7686
203	872	7684
204	877	7685
205	882	7682
206	886	7677
207	890	7671
208	894	7669
209	899	7668
210	903	7661
211	907	7655
212	912	7655
213	916	7651
214	920	7646
215	925	7641
216	929	7636
217	933	7630
218	937	7624
219	941	7617
220	945	7611
221	949	7606
222	953	7601
223	958	7596
224	962	7590
225	966	7586
226	971	7585
227	975	7578
228	979	7572
229	983	7565
230	987	7564
231	991	7559
232	996	7554
233	1000	7549
234	1004	7545
235	1009	7543
236	1013	7540
237	1017	7534
238	1021	7529
239	1026	7524
240	1030	7518
241	1034	7513
242	1038	7507
243	1042	7502
244	1046	7496
245	1050	7492
246	1054	7487
247	1059	7482
248	1063	7481
249	1068	7477
250	1072	7473
251	1077	7471
252	1081	7467
253	1085	7464
254	1090	7462
255	1094	7458
256	1099	7453
257	1102	7446
258	1107	7441
259	1111	7438
260	1115	7435
261	1120	7430
262	1123	7422
263	1128	7417
264	1132	7413
265	1136	7406
266	1140	7402
267	1145	7400
268	1149	7395
269	1153	7391
270	1157	7386
271	1161	7380
272	1166	7376
273	1170	7371
274	1174	7367
275	1179	7364
276	1183	7359
277	1187	7354
278	1191	7350
279	1195	7345
280	1199	7339
281	1203	7334
282	1208	7329
283	1212	7326
284	1216	7320
285	1220	7315
286	1224	7310
287	1228	7303
288	1233	7300
289	1237	7297
290	1241	7292
291	1246	7288
292	1250	7285
293	1254	7279
294	1258	7275
295	1263	7271
296	1267	7269
297	1272	7264
298	1276	7261
299	1280	7257
300	1285	7253
301	1289	7247
302	1293	7241
303	1297	7238
304	1301	7235
305	1306	7230
306	1310	7224
307	1314	7220
308	1318	7216
309	1322	7211
310	1327	7207
311	1331	7203
312	1335	7198
313	1340	7196
314	1344	7192
315	1348	7187
316	1352	7180
317	1357	7179
318	1362	7178
319	1366	7173
320	1370	7168
321	1375	7165
322	1378	7159
323	1383	7156
324	1387	7151
325	1391	7147
326	1395	7141
327	1400	7138
328	1405	7136
329	1408	7130
330	1413	7127
331	1417	7120
332	1421	7116
333	1425	7111
334	1430	7110
335	1434	7105
336	1439	7103
337	1443	7098
338	1447	7092
339	1452	7091
340	1456	7087
341	1460	7082
342	1465	7077
343	1469	7072
344	1472	7065
345	1477	7062
346	1481	7059
347	1486	7054
348	1490	7050
349	1495	7049
350	1499	7045
351	1503	7039
352	1508	7036
353	1512	7030
354	1516	7026
355	1520	7020
356	1524	7016
357	1528	7011
358	1533	7007
359	1537	7003
360	1541	6998
361	1545	6991
362	1549	6986
363	1553	6981
364	1557	6976
365	1561	6971
366	1565	6967
367	1570	6962
368	1574	6957
369	1578	6954
370	1582	6948
371	1586	6942
372	1590	6939
373	1594	6933
374	1599	6929
375	1603	6926
376	1608	6922
377	1612	6919
378	1616	6914
379	1620	6910
380	1625	6908
381	1630	6904
382	1634	6901
383	1639	6897
384	1643	6893
385	1647	6888
386	1651	6884
387	1656	6880
388	1660	6875
389	1664	6871
390	1668	6866
391	1672	6862
392	1677	6859
393	1682	6858
394	1687	6855
395	1691	6850
396	1695	6845
397	1699	6840
398	1703	6835
399	1707	6831
400	1711	6825
401	1715	6819
402	1719	6815
403	1724	6811
404	1727	6805
405	1731	6799
406	1736	6795
407	1740	6792
408	1744	6787
409	1749	6783
410	1753	6780
411	1758	6776
412	1762	6771
413	1766	6767
414	1770	6762
415	1775	6758
416	1779	6754
417	1783	6751
418	1788	6747
419	1792	6742
420	1796	6739
421	1800	6734
422	1805	6730
423	1809	6725
424	1813	6721
425	1817	6716
426	1821	6711
427	1826	6707
428	1830	6702
429	1834	6698
430	1838	6693
431	1842	6688
432	1847	6685
433	1851	6680
434	1855	6676
435	1860	6672
436	1864	6668
437	1869	6666
438	1874	6665
439	1878	6661
440	1882	6656
441	1886	6650
442	1891	6647
443	1895	6641
444	1899	6638
445	1904	6634
446	1908	6631
447	1913	6627
448	1917	6623
449	1921	6619
450	1925	6614
451	1929	6609
452	1933	6604
453	1938	6599
454	1942	6594
455	1946	6590
456	1950	6586
457	1954	6581
458	1958	6576
459	1963	6572
460	1967	6568
461	1972	6565
462	1976	6560
463	1980	6556
464	1984	6551
465	1988	6547
466	1993	6543
467	1997	6538
468	2001	6534
469	2006	6530
470	2009	6524
471	2013	6519
472	2021	6526
473	2026	6522
474	2030	6518
475	2034	6514
476	2039	6510
477	2043	6505
478	2047	6503
479	2052	6498
480	2056	6495
481	2061	6490
482	2065	6487
483	2069	6483
484	2074	6481
485	2079	6476
486	2083	6471
487	2087	6466
488	2091	6462
489	2095	6458
490	2100	6455
491	2104	6450
492	2108	6446
493	2113	6442
494	2117	6438
495	2121	6433
496	2126	6429
497	2130	6424
498	2133	6418
499	2138	6414
500	2142	6409
501	2146	6405
502	2150	6399
503	2154	6395
504	2159	6391
505	2163	6386
506	2167	6381
507	2171	6376
508	2175	6371
509	2179	6367
510	2183	6362
511	2187	6358
512	2191	6353
513	2196	6349
514	2200	6344
515	2205	6341
516	2209	6337
517	2213	6332
518	2217	6328
519	2222	6324
520	2226	6319
521	2230	6315
522	2234	6311
523	2238	6306
524	2242	6301
525	2247	6297
526	2251	6294
527	2256	6289
528	2260	6285
529	2264	6281
530	2269	6278
531	2273	6274
532	2278	6270
533	2282	6267
534	2286	6261
535	2290	6256
536	2294	6252
537	2299	6248
538	2303	6243
539	2308	6240
540	2312	6235
541	2315	6230
542	2319	6224
543	2324	6220
544	2328	6215
545	2331	6210
546	2335	6204
547	2340	6200
548	2344	6196
549	2348	6191
550	2352	6186
551	2356	6181
552	2360	6176
553	2364	6171
554	2368	6166
555	2372	6161
556	2376	6156
557	2380	6152
558	2385	6148
559	2389	6143
560	2393	6138
561	2396	6132
562	2400	6127
563	2404	6122
564	2409	6119
565	2413	6114
566	2417	6109
567	2422	6106
568	2426	6102
569	2430	6097
570	2434	6093
571	2438	6088
572	2443	6084
573	2447	6079
574	2451	6075
575	2456	6072
576	2460	6067
577	2464	6063
578	2469	6059
579	2473	6055
580	2478	6052
581	2482	6048
582	2486	6044
583	2491	6039
584	2495	6035
585	2499	6031
586	2503	6026
587	2507	6021
588	2512	6018
589	2516	6014
590	2520	6009
591	2524	6005
592	2529	6000
593	2533	5996
594	2537	5992
595	2541	5987
596	2546	5983
597	2550	5979
598	2555	5976
599	2559	5971
600	2563	5967
601	2567	5962
602	2571	5958
603	2576	5954
604	2580	5949
605	2583	5943
606	2588	5940
607	2592	5935
608	2596	5931
609	2601	5927
610	2605	5922
611	2609	5918
612	2614	5915
613	2618	5911
614	2622	5905
615	2626	5901
616	2630	5896
617	2634	5891
618	2638	5886
619	2642	5882
620	2646	5877
621	2651	5873
622	2655	5868
623	2660	5866
624	2664	5862
625	2668	5858
626	2673	5853
627	2678	5850
628	2682	5846
629	2686	5841
630	2690	5836
631	2694	5833
632	2699	5828
633	2703	5823
634	2707	5819
635	2711	5814
636	2715	5810
637	2719	5806
638	2724	5802
639	2728	5797
640	2732	5792
641	2736	5788
642	2741	5785
643	2745	5780
644	2749	5775
645	2753	5770
646	2757	5766
647	2761	5762
648	2765	5757
649	2770	5753
650	2774	5749
651	2778	5744
652	2782	5739
653	2786	5734
654	2790	5730
655	2794	5726
656	2798	5721
657	2803	5717
658	2807	5713
659	2812	5709
660	2816	5705
661	2820	5701
662	2824	5696
663	2829	5692
664	2833	5688
665	2837	5683
666	2841	5678
667	2845	5674
668	2850	5670
669	2855	5667
670	2859	5664
671	2864	5661
672	2868	5656
673	2873	5652
674	2877	5649
675	2881	5644
676	2885	5639
677	2890	5635
678	2894	5630
679	2898	5626
680	2902	5621
681	2906	5617
682	2910	5613
683	2914	5608
684	2919	5604
685	2923	5599
686	2927	5595
687	2931	5589
688	2935	5585
689	2939	5581
690	2944	5577
691	2948	5573
692	2952	5568
693	2956	5563
694	2960	5559
695	2965	5555
696	2969	5551
697	2973	5546
698	2977	5542
699	2982	5538
700	2986	5533
701	2990	5528
702	2994	5525
703	2998	5520
704	3002	5515
705	3008	5513
706	3013	5510
707	3017	5506
708	3021	5502
709	3025	5497
710	3030	5493
711	3034	5489
712	3038	5484
713	3043	5481
714	3047	5477
715	3051	5472
716	3056	5469
717	3061	5465
718	3065	5462
719	3069	5457
720	3074	5453
721	3078	5448
722	3082	5444
723	3086	5439
724	3090	5435
725	3095	5431
726	3099	5427
727	3103	5422
728	3107	5418
729	3111	5413
730	3116	5409
731	3120	5405
732	3124	5401
733	3128	5396
734	3132	5392
735	3136	5387
736	3141	5384
737	3145	5379
738	3150	5375
739	3154	5370
740	3158	5365
741	3162	5361
742	3166	5356
743	3170	5352
744	3175	5348
745	3179	5344
746	3183	5340
747	3188	5336
748	3191	5331
749	3195	5326
750	3200	5322
751	3204	5317
752	3208	5313
753	3212	5309
754	3217	5304
755	3221	5301
756	3225	5296
757	3230	5292
758	3234	5287
759	3239	5284
760	3243	5280
761	3249	5278
762	3254	5275
763	3258	5271
764	3262	5267
765	3267	5263
766	3271	5258
767	3275	5254
768	3279	5249
769	3283	5245
770	3288	5241
771	3291	5236
772	3296	5232
773	3300	5228
774	3304	5223
775	3309	5219
776	3313	5214
777	3317	5210
778	3321	5206
779	3325	5202
780	3330	5197
781	3334	5193
782	3338	5188
783	3342	5184
784	3347	5180
785	3351	5175
786	3355	5172
787	3360	5168
788	3364	5164
789	3369	5160
790	3373	5156
791	3377	5151
792	3381	5147
793	3385	5142
794	3389	5138
795	3393	5133
796	3398	5129
797	3402	5125
798	3406	5120
799	3410	5115
800	3414	5111
801	3418	5107
802	3422	5101
803	3426	5097
804	3430	5092
805	3435	5088
806	3438	5083
807	3442	5079
808	3447	5074
809	3455	5077
810	3461	5074
811	3465	5070
812	3470	5067
813	3475	5063
814	3479	5059
815	3484	5055
816	3488	5051
817	3492	5046
818	3496	5042
819	3500	5038
820	3505	5033
821	3509	5029
822	3513	5024
823	3517	5020
824	3521	5015
825	3525	5011
826	3529	5006
827	3534	5002
828	3538	4998
829	3542	4993
830	3546	4989
831	3550	4984
832	3554	4980
833	3559	4976
834	3563	4971
835	3567	4967
836	3571	4962
837	3575	4958
838	3580	4954
839	3584	4950
840	3588	4945
841	3592	4941
842	3596	4936
843	3600	4932
844	3605	4927
845	3609	4923
846	3614	4919
847	3618	4915
848	3622	4911
849	3626	4906
850	3630	4902
851	3634	4897
852	3639	4893
853	3643	4889
854	3648	4885
855	3652	4881
856	3656	4877
857	3661	4873
858	3666	4870
859	3670	4865
860	3674	4861
861	3679	4857
862	3683	4852
863	3687	4848
864	3691	4844
865	3696	4840
866	3701	4836
867	3705	4832
868	3710	4829
869	3714	4824
870	3718	4820
871	3723	4816
872	3727	4811
873	3731	4807
874	3735	4803
875	3740	4798
876	3744	4794
877	3749	4791
878	3753	4786
879	3757	4782
880	3761	4777
881	3765	4773
882	3770	4769
883	3774	4764
884	3778	4760
885	3782	4755
886	3787	4752
887	3791	4747
888	3795	4743
889	3799	4738
890	3803	4734
891	3808	4730
892	3812	4725
893	3816	4721
894	3820	4716
895	3824	4712
896	3828	4707
897	3832	4703
898	3836	4698
899	3840	4694
900	3844	4689
901	3849	4685
902	3854	4682
903	3858	4677
904	3862	4673
905	3867	4669
906	3871	4665
907	3875	4660
908	3879	4656
909	3884	4652
910	3888	4648
911	3893	4644
912	3897	4639
913	3901	4635
914	3905	4631
915	3910	4627
916	3914	4623
917	3919	4619
918	3923	4615
919	3927	4610
920	3931	4606
921	3935	4601
922	3939	4597
923	3944	4593
924	3948	4589
925	3952	4584
926	3957	4580
927	3961	4575
928	3965	4571
929	3968	4566
930	3972	4561
931	3977	4557
932	3981	4553
933	3986	4549
934	3990	4544
935	3994	4541
936	3998	4536
937	4003	4532
938	4007	4528
939	4011	4524
940	4015	4519
941	4020	4515
942	4024	4510
943	4028	4506
944	4032	4501
945	4036	4497
946	4040	4493
947	4045	4489
948	4049	4485
949	4054	4481
950	4058	4477
951	4062	4472
952	4067	4468
953	4071	4463
954	4075	4459
955	4079	4454
956	4084	4451
957	4088	4446
958	4092	4442
959	4097	4438
960	4101	4434
961	4105	4429
962	4109	4425
963	4114	4421
964	4118	4417
965	4122	4412
966	4126	4408
967	4131	4404
968	4135	4399
969	4139	4395
970	4144	4391
971	4148	4387
972	4152	4383
973	4156	4378
974	4160	4374
975	4165	4369
976	4169	4365
977	4173	4361
978	4177	4356
979	4181	4352
980	4185	4347
981	4189	4343
982	4194	4339
983	4198	4335
984	4202	4330
985	4206	4326
986	4211	4322
987	4215	4317
988	4219	4313
989	4223	4308
990	4227	4304
991	4231	4300
992	4236	4296
993	4241	4292
994	4245	4288
995	4250	4284
996	4254	4280
997	4258	4275
998	4262	4271
999	4267	4267
1000	4271	4262
1001	4275	4258
1002	4279	4253
1003	4283	4249
1004	4288	4245
1005	4292	4241
1006	4296	4236
1007	4300	4232
1008	4305	4228
1009	4309	4223
1010	4313	4219
1011	4317	4215
1012	4321	4210
1013	4325	4206
1014	4329	4201
1015	4334	4197
1016	4338	4193
1017	4343	4189
1018	4347	4185
1019	4351	4180
1020	4355	4176
1021	4359	4172
1022	4363	4167
1023	4367	4163
1024	4371	4158
1025	4375	4154
1026	4379	4149
1027	4384	4145
1028	4388	4141
1029	4392	4136
1030	4397	4132
1031	4401	4128
1032	4405	4123
1033	4409	4119
1034	4413	4114
1035	4417	4110
1036	4421	4106
1037	4425	4101
1038	4429	4097
1039	4434	4092
1040	4438	4088
1041	4442	4084
1042	4448	4081
1043	4453	4078
1044	4459	4075
1045	4463	4071
1046	4469	4067
1047	4473	4063
1048	4477	4059
1049	4481	4055
1050	4486	4050
1051	4490	4046
1052	4494	4042
1053	4499	4038
1054	4503	4034
1055	4507	4029
1056	4511	4025
1057	4515	4020
1058	4519	4016
1059	4523	4011
1060	4527	4007
1061	4532	4002
1062	4536	3998
1063	4540	3994
1064	4545	3990
1065	4549	3985
1066	4553	3981
1067	4557	3976
1068	4561	3972
1069	4565	3967
1070	4569	3963
1071	4573	3959
1072	4577	3955
1073	4582	3950
1074	4586	3946
1075	4590	3941
1076	4594	3937
1077	4598	3932
1078	4602	3928
1079	4606	3924
1080	4610	3919
1081	4615	3915
1082	4619	3911
1083	4623	3906
1084	4627	3902
1085	4631	3898
1086	4636	3894
1087	4640	3890
1088	4645	3886
1089	4649	3881
1090	4653	3877
1091	4658	3873
1092	4662	3868
1093	4666	3864
1094	4670	3860
1095	4674	3855
1096	4678	3851
1097	4682	3846
1098	4686	3842
1099	4691	3838
1100	4695	3833
1101	4699	3829
1102	4703	3825
1103	4707	3820
1104	4711	3816
1105	4716	3812
1106	4720	3807
1107	4724	3803
1108	4728	3798
1109	4732	3794
1110	4736	3790
1111	4740	3785
1112	4744	3781
1113	4748	3776
1114	4752	3772
1115	4756	3767
1116	4761	3763
1117	4764	3758
1118	4768	3754
1119	4772	3750
1120	4776	3745
1121	4781	3741
1122	4785	3736
1123	4789	3732
1124	4793	3728
1125	4797	3724
1126	4801	3719
1127	4806	3715
1128	4810	3711
1129	4814	3706
1130	4818	3702
1131	4822	3697
1132	4826	3693
1133	4831	3689
1134	4835	3685
1135	4840	3681
1136	4845	3677
1137	4849	3673
1138	4853	3669
1139	4858	3664
1140	4862	3660
1141	4866	3656
1142	4870	3651
1143	4874	3647
1144	4878	3643
1145	4882	3638
1146	4886	3634
1147	4891	3630
1148	4895	3625
1149	4899	3621
1150	4903	3616
1151	4907	3612
1152	4912	3608
1153	4916	3603
1154	4920	3599
1155	4924	3595
1156	4928	3590
1157	4933	3587
1158	4937	3583
1159	4942	3578
1160	4946	3574
1161	4950	3570
1162	4954	3565
1163	4959	3561
1164	4963	3557
1165	4967	3552
1166	4972	3549
1167	4977	3545
1168	4981	3541
1169	4985	3536
1170	4989	3532
1171	4993	3527
1172	4997	3523
1173	5002	3519
1174	5006	3514
1175	5010	3510
1176	5014	3506
1177	5018	3501
1178	5022	3497
1179	5026	3493
1180	5031	3489
1181	5035	3484
1182	5039	3480
1183	5044	3476
1184	5048	3472
1185	5052	3467
1186	5057	3463
1187	5061	3459
1188	5065	3455
1189	5070	3451
1190	5074	3446
1191	5078	3442
1192	5082	3438
1193	5086	3433
1194	5090	3429
1195	5094	3424
1196	5098	3420
1197	5102	3416
1198	5106	3411
1199	5111	3407
1200	5115	3403
1201	5119	3399
1202	5124	3394
1203	5128	3390
1204	5132	3386
1205	5136	3382
1206	5140	3377
1207	5144	3373
1208	5149	3368
1209	5153	3364
1210	5157	3360
1211	5161	3356
1212	5166	3351
1213	5170	3347
1214	5173	3342
1215	5178	3338
1216	5182	3334
1217	5186	3329
1218	5190	3325
1219	5194	3320
1220	5198	3316
1221	5202	3312
1222	5206	3308
1223	5211	3303
1224	5215	3299
1225	5219	3295
1226	5223	3290
1227	5227	3286
1228	5231	3281
1229	5235	3277
1230	5239	3273
1231	5244	3269
1232	5248	3264
1233	5252	3260
1234	5256	3256
1235	5260	3251
1236	5264	3247
1237	5268	3242
1238	5272	3238
1239	5276	3234
1240	5280	3229
1241	5285	3225
1242	5289	3221
1243	5293	3216
1244	5297	3212
1245	5301	3208
1246	5306	3204
1247	5309	3199
1248	5313	3195
1249	5318	3190
1250	5322	3186
1251	5326	3182
1252	5331	3178
1253	5335	3173
1254	5339	3169
1255	5343	3165
1256	5347	3161
1257	5352	3156
1258	5356	3152
1259	5360	3148
1260	5365	3144
1261	5369	3139
1262	5373	3135
1263	5377	3131
1264	5382	3127
1265	5386	3122
1266	5390	3118
1267	5395	3114
1268	5399	3110
1269	5403	3106
1270	5407	3101
1271	5412	3097
1272	5416	3093
1273	5420	3089
1274	5425	3085
1275	5430	3081
1276	5435	3077
1277	5439	3073
1278	5443	3068
1279	5447	3064
1280	5452	3060
1281	5457	3056
1282	5462	3052
1283	5465	3048
1284	5470	3043
1285	5473	3039
1286	5477	3034
1287	5481	3030
1288	5485	3025
1289	5490	3021
1290	5494	3017
1291	5499	3013
1292	5503	3009
1293	5507	3004
1294	5511	3000
1295	5515	2996
1296	5519	2991
1297	5523	2987
1298	5527	2982
1299	5531	2978
1300	5536	2974
1301	5540	2970
1302	5544	2966
1303	5548	2961
1304	5552	2957
1305	5556	2952
1306	5561	2948
1307	5565	2944
1308	5569	2940
1309	5573	2935
1310	5578	2931
1311	5582	2927
1312	5587	2923
1313	5591	2918
1314	5595	2914
1315	5599	2910
1316	5603	2906
1317	5608	2902
1318	5612	2897
1319	5616	2893
1320	5620	2889
1321	5625	2884
1322	5629	2880
1323	5634	2876
1324	5638	2872
1325	5643	2868
1326	5646	2863
1327	5651	2859
1328	5655	2855
1329	5659	2850
1330	5663	2846
1331	5667	2842
1332	5671	2837
1333	5675	2833
1334	5680	2829
1335	5683	2824
1336	5688	2820
1337	5692	2816
1338	5696	2812
1339	5701	2808
1340	5705	2803
1341	5709	2799
1342	5713	2795
1343	5717	2790
1344	5721	2786
1345	5725	2782
1346	5730	2777
1347	5734	2773
1348	5738	2769
1349	5742	2764
1350	5747	2760
1351	5751	2756
1352	5755	2752
1353	5759	2747
1354	5763	2743
1355	5767	2738
1356	5771	2734
1357	5775	2730
1358	5779	2725
1359	5783	2721
1360	5787	2717
1361	5789	2711
1362	5793	2707
1363	5797	2703
1364	5801	2698
1365	5805	2694
1366	5809	2690
1367	5814	2686
1368	5818	2681
1369	5822	2677
1370	5827	2673
1371	5831	2669
1372	5835	2665
1373	5840	2661
1374	5845	2656
1375	5849	2652
1376	5854	2648
1377	5859	2644
1378	5863	2640
1379	5867	2636
1380	5871	2631
1381	5875	2627
1382	5879	2623
1383	5883	2618
1384	5887	2614
1385	5891	2610
1386	5895	2605
1387	5900	2601
1388	5904	2597
1389	5908	2593
1390	5912	2588
1391	5916	2584
1392	5920	2580
1393	5925	2575
1394	5928	2571
1395	5933	2567
1396	5937	2562
1397	5941	2558
1398	5945	2553
1399	5949	2549
1400	5953	2545
1401	5958	2541
1402	5962	2537
1403	5966	2532
1404	5970	2528
1405	5975	2524
1406	5979	2520
1407	5983	2515
1408	5987	2511
1409	5991	2507
1410	5996	2502
1411	6000	2498
1412	6005	2494
1413	6009	2490
1414	6014	2486
1415	6018	2482
1416	6022	2477
1417	6026	2473
1418	6031	2469
1419	6035	2465
1420	6040	2461
1421	6044	2456
1422	6048	2452
1423	6052	2448
1424	6056	2443
1425	6060	2439
1426	6064	2435
1427	6068	2430
1428	6073	2426
1429	6077	2422
1430	6081	2418
1431	6085	2413
1432	6089	2409
1433	6093	2405
1434	6097	2400
1435	6102	2396
1436	6105	2392
1437	6110	2387
1438	6114	2383
1439	6118	2379
1440	6122	2375
1441	6127	2370
1442	6130	2366
1443	6134	2362
1444	6138	2357
1445	6143	2353
1446	6147	2349
1447	6151	2345
1448	6155	2340
1449	6160	2336
1450	6163	2332
1451	6168	2327
1452	6172	2323
1453	6176	2319
1454	6180	2315
1455	6184	2310
1456	6188	2306
1457	6192	2302
1458	6196	2297
1459	6201	2293
1460	6205	2289
1461	6209	2285
1462	6213	2280
1463	6217	2276
1464	6222	2272
1465	6227	2268
1466	6231	2264
1467	6236	2259
1468	6241	2255
1469	6245	2251
1470	6249	2247
1471	6253	2243
1472	6257	2238
1473	6260	2234
1474	6265	2229
1475	6269	2225
1476	6273	2221
1477	6277	2217
1478	6281	2212
1479	6286	2208
1480	6290	2204
1481	6294	2200
1482	6298	2195
1483	6302	2191
1484	6306	2187
1485	6310	2182
1486	6314	2178
1487	6318	2174
1488	6323	2170
1489	6327	2165
1490	6332	2161
1491	6336	2157
1492	6340	2153
1493	6344	2148
1494	6348	2144
1495	6352	2140
1496	6356	2135
1497	6360	2131
1498	6364	2127
1499	6369	2123
1500	6373	2118
1501	6377	2114
1502	6381	2110
1503	6386	2106
1504	6389	2101
1505	6394	2097
1506	6398	2093
1507	6402	2088
1508	6406	2084
1509	6410	2080
1510	6415	2076
1511	6419	2071
1512	6424	2067
1513	6428	2063
1514	6432	2059
1515	6436	2055
1516	6440	2050
1517	6444	2046
1518	6450	2042
1519	6453	2038
1520	6457	2033
1521	6461	2029
1522	6465	2025
1523	6470	2020
1524	6474	2016
1525	6477	2012
1526	6482	2007
1527	6486	2003
1528	6489	1999
1529	6493	1994
1530	6497	1990
1531	6502	1986
1532	6506	1982
1533	6511	1977
1534	6515	1973
1535	6520	1969
1536	6524	1965
1537	6529	1961
1538	6533	1957
1539	6537	1952
1540	6541	1948
1541	6546	1944
1542	6550	1940
1543	6554	1935
1544	6558	1931
1545	6563	1927
1546	6567	1923
1547	6571	1918
1548	6574	1914
1549	6579	1910
1550	6583	1905
1551	6588	1901
1552	6592	1897
1553	6596	1893
1554	6600	1888
1555	6604	1884
1556	6609	1880
1557	6613	1876
1558	6617	1871
1559	6621	1867
1560	6625	1863
1561	6630	1859
1562	6634	1855
1563	6639	1850
1564	6643	1846
1565	6647	1842
1566	6651	1838
1567	6656	1833
1568	6660	1829
1569	6664	1825
1570	6669	1821
1571	6673	1816
1572	6677	1812
1573	6682	1808
1574	6686	1804
1575	6690	1799
1576	6694	1795
1577	6698	1791
1578	6703	1787
1579	6707	1782
1580	6712	1778
1581	6716	1774
1582	6718	1769
1583	6723	1765
1584	6726	1761
1585	6731	1757
1586	6735	1752
1587	6739	1748
1588	6743	1744
1589	6747	1740
1590	6752	1735
1591	6756	1731
1592	6760	1727
1593	6764	1723
1594	6769	1719
1595	6774	1714
1596	6778	1710
1597	6783	1706
1598	6786	1702
1599	6790	1697
1600	6794	1693
1601	6799	1689
1602	6803	1684
1603	6807	1680
1604	6812	1676
1605	6817	1672
1606	6821	1668
1607	6825	1663
1608	6830	1659
1609	6834	1655
1610	6838	1651
1611	6842	1647
1612	6847	1642
1613	6851	1638
1614	6855	1634
1615	6859	1630
1616	6863	1625
1617	6868	1621
1618	6872	1617
1619	6875	1612
1620	6879	1608
1621	6884	1604
1622	6888	1600
1623	6892	1595
1624	6897	1591
1625	6901	1587
1626	6905	1583
1627	6909	1578
1628	6913	1574
1629	6917	1570
1630	6922	1566
1631	6925	1561
1632	6930	1557
1633	6933	1553
1634	6938	1548
1635	6942	1544
1636	6946	1540
1637	6950	1536
1638	6955	1531
1639	6959	1527
1640	6963	1523
1641	6967	1519
1642	6971	1514
1643	6976	1510
1644	6980	1506
1645	6984	1502
1646	6988	1497
1647	6993	1493
1648	6997	1489
1649	7001	1485
1650	7005	1480
1651	7009	1476
1652	7013	1472
1653	7018	1468
1654	7022	1463
1655	7026	1459
1656	7030	1455
1657	7034	1450
1658	7038	1446
1659	7043	1442
1660	7047	1438
1661	7051	1434
1662	7055	1429
1663	7059	1425
1664	7064	1421
1665	7067	1416
1666	7071	1412
1667	7075	1408
1668	7079	1404
1669	7083	1399
1670	7088	1395
1671	7092	1391
1672	7096	1387
1673	7101	1382
1674	7105	1378
1675	7109	1374
1676	7113	1370
1677	7117	1365
1678	7121	1361
1679	7126	1357
1680	7129	1353
1681	7133	1348
1682	7138	1344
1683	7142	1340
1684	7146	1335
1685	7150	1331
1686	7154	1327
1687	7158	1323
1688	7162	1318
