iter	Passed	Remaining
249	745	2235
250	748	2233
251	751	2229
252	753	2225
253	756	2221
254	758	2216
255	761	2211
256	763	2207
257	766	2204
258	768	2199
259	771	2196
260	774	2192
261	777	2190
262	780	2186
263	782	2181
264	785	2177
265	787	2173
266	790	2168
267	792	2164
268	795	2161
269	798	2157
270	800	2153
271	803	2150
272	806	2146
273	808	2142
274	811	2138
275	814	2135
276	817	2132
277	819	2128
278	821	2123
279	824	2120
280	829	2122
281	833	2121
282	835	2117
283	837	2112
284	841	2110
285	844	2107
286	847	2104
287	850	2103
288	854	2101
289	860	2106
290	863	2104
291	868	2105
292	870	2101
293	873	2097
294	876	2093
295	878	2090
296	881	2086
297	884	2083
298	886	2078
299	889	2076
300	892	2073
301	895	2068
302	897	2064
303	900	2061
304	903	2058
305	905	2054
306	908	2050
307	910	2046
308	913	2042
309	915	2038
310	918	2034
311	921	2032
312	924	2028
313	927	2025
314	929	2021
315	931	2016
316	934	2012
317	937	2009
318	940	2008
319	943	2005
320	946	2001
321	948	1998
322	951	1994
323	955	1993
324	957	1989
325	961	1987
326	964	1984
327	966	1980
328	969	1977
329	972	1973
330	975	1971
331	977	1967
332	980	1964
333	983	1960
334	986	1957
335	989	1955
336	992	1952
337	995	1949
338	997	1945
339	1000	1942
340	1004	1941
341	1006	1937
342	1009	1933
343	1012	1930
344	1015	1927
345	1019	1926
346	1026	1931
347	1029	1928
348	1032	1926
349	1035	1922
350	1038	1919
351	1040	1915
352	1043	1912
353	1046	1909
354	1050	1909
355	1053	1906
356	1057	1903
357	1061	1903
358	1064	1901
359	1067	1897
360	1069	1893
361	1072	1889
362	1074	1886
363	1077	1881
364	1079	1877
365	1082	1874
366	1084	1870
367	1087	1866
368	1089	1863
369	1092	1859
370	1094	1856
371	1097	1852
372	1100	1849
373	1102	1845
374	1105	1842
375	1108	1838
376	1110	1834
377	1113	1831
378	1115	1828
379	1118	1824
380	1120	1820
381	1122	1816
382	1125	1813
383	1128	1809
384	1130	1806
385	1134	1804
386	1137	1801
387	1139	1797
388	1142	1793
389	1144	1790
390	1147	1787
391	1150	1784
392	1153	1781
393	1156	1778
394	1159	1775
395	1161	1772
396	1164	1769
397	1167	1765
398	1170	1763
399	1173	1759
400	1175	1756
401	1178	1753
402	1180	1749
403	1183	1745
404	1185	1741
405	1188	1738
406	1190	1735
407	1193	1731
408	1196	1728
409	1198	1724
410	1200	1720
411	1203	1718
412	1207	1715
413	1209	1712
414	1212	1709
415	1214	1705
416	1217	1702
417	1220	1698
418	1222	1695
419	1225	1692
420	1228	1689
421	1230	1686
422	1233	1682
423	1236	1679
424	1238	1675
425	1241	1672
426	1244	1669
427	1247	1666
428	1249	1663
429	1252	1659
430	1254	1656
431	1257	1653
432	1260	1650
433	1263	1647
434	1265	1644
435	1268	1640
436	1270	1636
437	1273	1633
438	1275	1630
439	1278	1627
440	1281	1624
441	1283	1620
442	1285	1616
443	1288	1613
444	1291	1610
445	1293	1607
446	1296	1603
447	1299	1601
448	1302	1597
449	1305	1595
450	1308	1593
451	1311	1589
452	1313	1586
453	1316	1582
454	1318	1578
455	1321	1575
456	1324	1573
457	1327	1570
458	1329	1567
459	1332	1564
460	1335	1561
461	1339	1559
462	1341	1555
463	1344	1552
464	1346	1549
465	1350	1547
466	1352	1543
467	1355	1540
468	1357	1537
469	1360	1534
470	1363	1531
471	1366	1528
472	1369	1525
473	1371	1522
474	1374	1518
475	1376	1515
476	1379	1512
477	1382	1509
478	1386	1508
479	1389	1504
480	1391	1501
481	1394	1498
482	1397	1495
483	1400	1493
484	1403	1490
485	1405	1486
486	1408	1483
487	1410	1480
488	1413	1476
489	1415	1473
490	1418	1470
491	1421	1467
492	1423	1464
493	1426	1461
494	1428	1457
495	1431	1454
496	1434	1451
497	1437	1448
498	1439	1445
499	1442	1442
500	1445	1439
501	1447	1436
502	1450	1433
503	1453	1430
504	1456	1427
505	1458	1424
506	1460	1420
507	1463	1417
508	1466	1414
509	1468	1410
510	1471	1407
511	1473	1404
512	1475	1401
513	1478	1397
514	1481	1395
515	1484	1392
516	1486	1389
517	1489	1385
518	1492	1382
519	1494	1379
520	1498	1377
521	1500	1374
522	1503	1371
523	1506	1368
524	1509	1365
525	1513	1363
526	1515	1360
527	1518	1357
528	1520	1353
529	1523	1350
530	1525	1347
531	1529	1345
532	1531	1342
533	1534	1338
534	1536	1335
535	1539	1332
536	1541	1329
537	1544	1326
538	1547	1323
539	1550	1321
540	1553	1317
541	1557	1315
542	1559	1312
543	1562	1309
544	1565	1307
545	1568	1304
546	1570	1300
547	1573	1297
548	1576	1294
549	1578	1291
550	1581	1288
551	1584	1285
552	1586	1282
553	1589	1279
554	1592	1276
555	1595	1273
556	1597	1270
557	1599	1267
558	1602	1264
559	1605	1261
560	1608	1258
561	1611	1255
562	1613	1252
563	1616	1249
564	1619	1246
565	1622	1243
566	1625	1241
567	1627	1237
568	1630	1235
569	1633	1232
570	1636	1229
571	1639	1226
572	1641	1223
573	1644	1220
574	1647	1217
575	1650	1214
576	1652	1211
577	1655	1208
578	1658	1206
579	1661	1203
580	1664	1200
581	1666	1197
582	1669	1194
583	1673	1191
584	1675	1188
585	1678	1185
586	1681	1183
587	1683	1179
588	1686	1176
589	1688	1173
590	1691	1170
591	1694	1167
592	1696	1164
593	1699	1161
594	1702	1158
595	1705	1156
596	1708	1153
597	1711	1150
598	1713	1147
599	1715	1143
600	1718	1140
601	1721	1138
602	1724	1135
603	1726	1131
604	1729	1129
605	1731	1125
606	1734	1122
607	1736	1119
608	1739	1116
609	1741	1113
610	1744	1110
611	1747	1107
612	1750	1104
613	1753	1102
614	1756	1099
615	1759	1096
616	1761	1093
617	1763	1090
618	1766	1087
619	1769	1084
620	1772	1081
621	1775	1078
622	1777	1075
623	1780	1072
624	1783	1069
625	1786	1067
626	1788	1064
627	1791	1060
628	1793	1057
629	1796	1054
630	1799	1052
631	1801	1049
632	1804	1046
633	1807	1043
634	1810	1040
635	1812	1037
636	1814	1034
637	1818	1031
638	1820	1028
639	1822	1025
640	1825	1022
641	1828	1019
642	1831	1016
643	1833	1013
644	1836	1010
645	1838	1007
646	1841	1004
647	1844	1002
648	1847	999
649	1850	996
650	1853	993
651	1856	991
652	1859	988
653	1862	985
654	1865	982
655	1868	979
656	1871	976
657	1873	973
658	1876	970
659	1878	967
660	1882	965
661	1884	962
662	1887	959
663	1890	956
664	1892	953
665	1895	950
666	1898	947
667	1901	945
668	1904	942
669	1907	939
670	1909	936
671	1913	933
672	1916	930
673	1918	927
674	1921	924
675	1923	921
676	1926	918
677	1929	916
678	1931	913
679	1934	910
680	1936	907
681	1939	904
682	1942	901
683	1945	898
684	1948	895
685	1950	892
686	1953	889
687	1955	886
688	1958	884
689	1961	881
690	1963	878
691	1966	875
692	1968	872
693	1971	869
694	1973	866
695	1976	863
696	1979	860
697	1982	857
698	1984	854
699	1986	851
700	1989	848
701	1994	846
702	1998	844
703	2000	841
704	2002	838
705	2005	835
706	2008	832
707	2011	829
708	2013	826
709	2016	823
710	2019	820
711	2021	817
712	2025	815
713	2027	812
714	2030	809
715	2033	806
716	2035	803
717	2038	800
718	2042	798
719	2044	795
720	2046	792
721	2050	789
722	2052	786
723	2056	783
724	2058	780
725	2061	777
726	2063	774
727	2066	771
728	2069	769
729	2072	766
730	2074	763
731	2077	760
732	2079	757
733	2082	754
734	2084	751
735	2087	748
736	2090	745
737	2092	742
738	2095	740
739	2098	737
740	2100	734
741	2104	731
742	2106	728
743	2108	725
744	2111	722
745	2113	719
746	2116	716
747	2119	713
748	2122	711
749	2124	708
750	2127	705
751	2130	702
752	2133	699
753	2136	696
754	2138	693
755	2140	690
756	2143	687
757	2145	684
758	2148	682
759	2150	679
760	2153	676
761	2156	673
762	2158	670
763	2161	667
764	2164	664
765	2166	661
766	2169	659
767	2172	656
768	2174	653
769	2177	650
770	2179	647
771	2182	644
772	2184	641
773	2187	638
774	2190	635
775	2192	632
776	2196	630
777	2198	627
778	2201	624
779	2203	621
780	2206	618
781	2208	615
782	2211	612
783	2214	610
784	2216	607
785	2219	604
786	2222	601
787	2225	598
788	2227	595
789	2230	593
790	2234	590
791	2236	587
792	2239	584
793	2242	581
794	2244	578
795	2247	576
796	2250	573
797	2252	570
798	2255	567
799	2258	564
800	2261	561
801	2263	558
802	2266	555
803	2268	553
804	2271	550
805	2273	547
806	2276	544
807	2278	541
808	2280	538
809	2283	535
810	2286	532
811	2288	529
812	2291	526
813	2293	524
814	2296	521
815	2299	518
816	2302	515
817	2305	512
818	2307	510
819	2310	507
820	2313	504
821	2317	501
822	2319	498
823	2322	496
824	2325	493
825	2328	490
826	2330	487
827	2332	484
828	2335	481
829	2337	478
830	2340	475
831	2343	473
832	2346	470
833	2348	467
834	2351	464
835	2353	461
836	2356	458
837	2359	456
838	2362	453
839	2364	450
840	2367	447
841	2370	444
842	2372	441
843	2376	439
844	2378	436
845	2380	433
846	2383	430
847	2386	427
848	2388	424
849	2392	422
850	2394	419
851	2397	416
852	2400	413
853	2402	410
854	2404	407
855	2409	405
856	2411	402
857	2414	399
858	2416	396
859	2418	393
860	2421	390
861	2424	388
862	2427	385
863	2429	382
864	2431	379
865	2434	376
866	2436	373
867	2438	370
868	2441	367
869	2443	365
870	2445	362
871	2448	359
872	2450	356
873	2452	353
874	2456	350
875	2459	348
876	2461	345
877	2463	342
878	2465	339
879	2468	336
880	2471	333
881	2473	330
882	2475	328
883	2478	325
884	2481	322
885	2483	319
886	2485	316
887	2488	313
888	2490	310
889	2492	308
890	2495	305
891	2497	302
892	2500	299
893	2502	296
894	2505	293
895	2507	291
896	2509	288
897	2511	285
898	2514	282
899	2516	279
900	2518	276
901	2520	273
902	2522	271
903	2525	268
904	2527	265
905	2530	262
906	2532	259
907	2535	256
908	2537	253
909	2540	251
910	2543	248
911	2545	245
912	2547	242
913	2550	239
914	2552	237
915	2554	234
916	2556	231
917	2558	228
918	2561	225
919	2563	222
920	2565	220
921	2568	217
922	2570	214
923	2573	211
924	2575	208
925	2577	206
926	2580	203
927	2582	200
928	2584	197
929	2586	194
930	2589	191
931	2591	189
932	2593	186
933	2595	183
934	2597	180
935	2600	177
936	2602	174
937	2605	172
938	2607	169
939	2609	166
940	2611	163
941	2614	160
942	2616	158
943	2618	155
944	2620	152
945	2622	149
946	2624	146
947	2626	144
948	2628	141
949	2630	138
950	2633	135
951	2635	132
952	2637	130
953	2639	127
954	2642	124
955	2644	121
956	2646	118
957	2648	116
958	2650	113
959	2652	110
960	2654	107
961	2657	104
962	2659	102
963	2661	99
964	2664	96
965	2666	93
966	2668	91
967	2670	88
968	2673	85
969	2676	82
970	2678	79
971	2680	77
972	2682	74
973	2684	71
974	2686	68
975	2689	66
976	2692	63
977	2694	60
978	2697	57
979	2699	55
980	2701	52
981	2703	49
982	2705	46
983	2708	44
984	2710	41
985	2712	38
986	2714	35
987	2716	32
988	2718	30
989	2720	27
990	2723	24
991	2725	21
992	2727	19
993	2729	16
994	2731	13
995	2733	10
996	2735	8
997	2737	5
998	2739	2
999	2741	0
